"inventory_id","film_id","store_id","last_update"
607,132,1,"2020-02-15 03:09:17-07"
608,132,1,"2020-02-15 03:09:17-07"
609,132,1,"2020-02-15 03:09:17-07"
610,132,2,"2020-02-15 03:09:17-07"
611,132,2,"2020-02-15 03:09:17-07"
612,133,1,"2020-02-15 03:09:17-07"
613,133,1,"2020-02-15 03:09:17-07"
614,133,2,"2020-02-15 03:09:17-07"
615,133,2,"2020-02-15 03:09:17-07"
616,134,2,"2020-02-15 03:09:17-07"
617,134,2,"2020-02-15 03:09:17-07"
618,134,2,"2020-02-15 03:09:17-07"
619,135,1,"2020-02-15 03:09:17-07"
620,135,1,"2020-02-15 03:09:17-07"
621,135,1,"2020-02-15 03:09:17-07"
622,135,2,"2020-02-15 03:09:17-07"
623,135,2,"2020-02-15 03:09:17-07"
624,135,2,"2020-02-15 03:09:17-07"
625,135,2,"2020-02-15 03:09:17-07"
626,136,1,"2020-02-15 03:09:17-07"
627,136,1,"2020-02-15 03:09:17-07"
628,136,1,"2020-02-15 03:09:17-07"
629,137,2,"2020-02-15 03:09:17-07"
630,137,2,"2020-02-15 03:09:17-07"
631,137,2,"2020-02-15 03:09:17-07"
632,137,2,"2020-02-15 03:09:17-07"
633,138,1,"2020-02-15 03:09:17-07"
634,138,1,"2020-02-15 03:09:17-07"
635,138,2,"2020-02-15 03:09:17-07"
636,138,2,"2020-02-15 03:09:17-07"
637,138,2,"2020-02-15 03:09:17-07"
638,139,1,"2020-02-15 03:09:17-07"
639,139,1,"2020-02-15 03:09:17-07"
640,139,1,"2020-02-15 03:09:17-07"
641,139,1,"2020-02-15 03:09:17-07"
642,139,2,"2020-02-15 03:09:17-07"
643,139,2,"2020-02-15 03:09:17-07"
644,140,1,"2020-02-15 03:09:17-07"
645,140,1,"2020-02-15 03:09:17-07"
646,140,2,"2020-02-15 03:09:17-07"
647,140,2,"2020-02-15 03:09:17-07"
648,140,2,"2020-02-15 03:09:17-07"
649,141,1,"2020-02-15 03:09:17-07"
650,141,1,"2020-02-15 03:09:17-07"
651,141,1,"2020-02-15 03:09:17-07"
652,141,2,"2020-02-15 03:09:17-07"
653,141,2,"2020-02-15 03:09:17-07"
654,142,1,"2020-02-15 03:09:17-07"
655,142,1,"2020-02-15 03:09:17-07"
656,142,1,"2020-02-15 03:09:17-07"
657,142,2,"2020-02-15 03:09:17-07"
658,142,2,"2020-02-15 03:09:17-07"
659,143,1,"2020-02-15 03:09:17-07"
660,143,1,"2020-02-15 03:09:17-07"
661,143,1,"2020-02-15 03:09:17-07"
662,143,1,"2020-02-15 03:09:17-07"
663,143,2,"2020-02-15 03:09:17-07"
664,143,2,"2020-02-15 03:09:17-07"
665,143,2,"2020-02-15 03:09:17-07"
666,145,2,"2020-02-15 03:09:17-07"
667,145,2,"2020-02-15 03:09:17-07"
668,145,2,"2020-02-15 03:09:17-07"
669,146,1,"2020-02-15 03:09:17-07"
670,146,1,"2020-02-15 03:09:17-07"
671,146,1,"2020-02-15 03:09:17-07"
672,147,1,"2020-02-15 03:09:17-07"
673,147,1,"2020-02-15 03:09:17-07"
674,147,1,"2020-02-15 03:09:17-07"
675,147,2,"2020-02-15 03:09:17-07"
676,147,2,"2020-02-15 03:09:17-07"
677,147,2,"2020-02-15 03:09:17-07"
678,149,1,"2020-02-15 03:09:17-07"
679,149,1,"2020-02-15 03:09:17-07"
680,149,1,"2020-02-15 03:09:17-07"
681,149,2,"2020-02-15 03:09:17-07"
682,149,2,"2020-02-15 03:09:17-07"
683,149,2,"2020-02-15 03:09:17-07"
684,150,1,"2020-02-15 03:09:17-07"
685,150,1,"2020-02-15 03:09:17-07"
686,150,2,"2020-02-15 03:09:17-07"
687,150,2,"2020-02-15 03:09:17-07"
688,150,2,"2020-02-15 03:09:17-07"
689,150,2,"2020-02-15 03:09:17-07"
690,151,1,"2020-02-15 03:09:17-07"
691,151,1,"2020-02-15 03:09:17-07"
692,151,2,"2020-02-15 03:09:17-07"
693,151,2,"2020-02-15 03:09:17-07"
694,152,1,"2020-02-15 03:09:17-07"
695,152,1,"2020-02-15 03:09:17-07"
696,152,1,"2020-02-15 03:09:17-07"
697,152,1,"2020-02-15 03:09:17-07"
698,153,1,"2020-02-15 03:09:17-07"
699,153,1,"2020-02-15 03:09:17-07"
700,153,1,"2020-02-15 03:09:17-07"
701,153,1,"2020-02-15 03:09:17-07"
702,154,1,"2020-02-15 03:09:17-07"
703,154,1,"2020-02-15 03:09:17-07"
704,154,1,"2020-02-15 03:09:17-07"
705,154,2,"2020-02-15 03:09:17-07"
706,154,2,"2020-02-15 03:09:17-07"
707,154,2,"2020-02-15 03:09:17-07"
708,154,2,"2020-02-15 03:09:17-07"
709,155,1,"2020-02-15 03:09:17-07"
710,155,1,"2020-02-15 03:09:17-07"
711,155,2,"2020-02-15 03:09:17-07"
712,155,2,"2020-02-15 03:09:17-07"
713,155,2,"2020-02-15 03:09:17-07"
714,156,2,"2020-02-15 03:09:17-07"
715,156,2,"2020-02-15 03:09:17-07"
716,157,2,"2020-02-15 03:09:17-07"
717,157,2,"2020-02-15 03:09:17-07"
718,157,2,"2020-02-15 03:09:17-07"
719,158,1,"2020-02-15 03:09:17-07"
720,158,1,"2020-02-15 03:09:17-07"
721,158,2,"2020-02-15 03:09:17-07"
722,158,2,"2020-02-15 03:09:17-07"
723,158,2,"2020-02-15 03:09:17-07"
724,159,1,"2020-02-15 03:09:17-07"
725,159,1,"2020-02-15 03:09:17-07"
726,159,1,"2020-02-15 03:09:17-07"
727,159,1,"2020-02-15 03:09:17-07"
728,159,2,"2020-02-15 03:09:17-07"
729,159,2,"2020-02-15 03:09:17-07"
730,159,2,"2020-02-15 03:09:17-07"
731,160,1,"2020-02-15 03:09:17-07"
732,160,1,"2020-02-15 03:09:17-07"
733,160,2,"2020-02-15 03:09:17-07"
734,160,2,"2020-02-15 03:09:17-07"
735,160,2,"2020-02-15 03:09:17-07"
736,161,1,"2020-02-15 03:09:17-07"
737,161,1,"2020-02-15 03:09:17-07"
738,162,1,"2020-02-15 03:09:17-07"
739,162,1,"2020-02-15 03:09:17-07"
740,162,1,"2020-02-15 03:09:17-07"
741,162,2,"2020-02-15 03:09:17-07"
742,162,2,"2020-02-15 03:09:17-07"
743,162,2,"2020-02-15 03:09:17-07"
744,162,2,"2020-02-15 03:09:17-07"
745,163,2,"2020-02-15 03:09:17-07"
746,163,2,"2020-02-15 03:09:17-07"
747,163,2,"2020-02-15 03:09:17-07"
748,164,1,"2020-02-15 03:09:17-07"
749,164,1,"2020-02-15 03:09:17-07"
750,164,2,"2020-02-15 03:09:17-07"
751,164,2,"2020-02-15 03:09:17-07"
752,164,2,"2020-02-15 03:09:17-07"
753,165,1,"2020-02-15 03:09:17-07"
754,165,1,"2020-02-15 03:09:17-07"
755,165,1,"2020-02-15 03:09:17-07"
756,165,2,"2020-02-15 03:09:17-07"
757,165,2,"2020-02-15 03:09:17-07"
758,166,1,"2020-02-15 03:09:17-07"
759,166,1,"2020-02-15 03:09:17-07"
760,166,1,"2020-02-15 03:09:17-07"
761,166,1,"2020-02-15 03:09:17-07"
762,166,2,"2020-02-15 03:09:17-07"
763,166,2,"2020-02-15 03:09:17-07"
764,167,1,"2020-02-15 03:09:17-07"
765,167,1,"2020-02-15 03:09:17-07"
766,167,1,"2020-02-15 03:09:17-07"
767,167,1,"2020-02-15 03:09:17-07"
768,167,2,"2020-02-15 03:09:17-07"
769,167,2,"2020-02-15 03:09:17-07"
770,167,2,"2020-02-15 03:09:17-07"
771,168,1,"2020-02-15 03:09:17-07"
772,168,1,"2020-02-15 03:09:17-07"
773,169,1,"2020-02-15 03:09:17-07"
774,169,1,"2020-02-15 03:09:17-07"
775,169,2,"2020-02-15 03:09:17-07"
776,169,2,"2020-02-15 03:09:17-07"
777,170,1,"2020-02-15 03:09:17-07"
778,170,1,"2020-02-15 03:09:17-07"
779,170,2,"2020-02-15 03:09:17-07"
780,170,2,"2020-02-15 03:09:17-07"
781,170,2,"2020-02-15 03:09:17-07"
782,170,2,"2020-02-15 03:09:17-07"
783,172,1,"2020-02-15 03:09:17-07"
784,172,1,"2020-02-15 03:09:17-07"
785,172,1,"2020-02-15 03:09:17-07"
786,172,1,"2020-02-15 03:09:17-07"
787,172,2,"2020-02-15 03:09:17-07"
788,172,2,"2020-02-15 03:09:17-07"
789,172,2,"2020-02-15 03:09:17-07"
790,173,1,"2020-02-15 03:09:17-07"
791,173,1,"2020-02-15 03:09:17-07"
792,173,1,"2020-02-15 03:09:17-07"
793,173,2,"2020-02-15 03:09:17-07"
794,173,2,"2020-02-15 03:09:17-07"
795,174,1,"2020-02-15 03:09:17-07"
796,174,1,"2020-02-15 03:09:17-07"
797,174,1,"2020-02-15 03:09:17-07"
798,174,1,"2020-02-15 03:09:17-07"
799,174,2,"2020-02-15 03:09:17-07"
800,174,2,"2020-02-15 03:09:17-07"
801,174,2,"2020-02-15 03:09:17-07"
802,174,2,"2020-02-15 03:09:17-07"
803,175,1,"2020-02-15 03:09:17-07"
804,175,1,"2020-02-15 03:09:17-07"
805,175,2,"2020-02-15 03:09:17-07"
806,175,2,"2020-02-15 03:09:17-07"
807,175,2,"2020-02-15 03:09:17-07"
808,176,1,"2020-02-15 03:09:17-07"
809,176,1,"2020-02-15 03:09:17-07"
810,176,2,"2020-02-15 03:09:17-07"
811,176,2,"2020-02-15 03:09:17-07"
812,176,2,"2020-02-15 03:09:17-07"
813,176,2,"2020-02-15 03:09:17-07"
814,177,2,"2020-02-15 03:09:17-07"
815,177,2,"2020-02-15 03:09:17-07"
816,177,2,"2020-02-15 03:09:17-07"
817,178,1,"2020-02-15 03:09:17-07"
818,178,1,"2020-02-15 03:09:17-07"
819,179,1,"2020-02-15 03:09:17-07"
820,179,1,"2020-02-15 03:09:17-07"
821,179,1,"2020-02-15 03:09:17-07"
822,179,1,"2020-02-15 03:09:17-07"
823,180,2,"2020-02-15 03:09:17-07"
824,180,2,"2020-02-15 03:09:17-07"
825,181,1,"2020-02-15 03:09:17-07"
826,181,1,"2020-02-15 03:09:17-07"
827,181,1,"2020-02-15 03:09:17-07"
828,181,2,"2020-02-15 03:09:17-07"
829,181,2,"2020-02-15 03:09:17-07"
830,181,2,"2020-02-15 03:09:17-07"
831,181,2,"2020-02-15 03:09:17-07"
832,182,1,"2020-02-15 03:09:17-07"
833,182,1,"2020-02-15 03:09:17-07"
834,183,1,"2020-02-15 03:09:17-07"
835,183,1,"2020-02-15 03:09:17-07"
836,183,1,"2020-02-15 03:09:17-07"
837,183,2,"2020-02-15 03:09:17-07"
838,183,2,"2020-02-15 03:09:17-07"
839,183,2,"2020-02-15 03:09:17-07"
840,184,1,"2020-02-15 03:09:17-07"
841,184,1,"2020-02-15 03:09:17-07"
842,184,2,"2020-02-15 03:09:17-07"
843,184,2,"2020-02-15 03:09:17-07"
844,184,2,"2020-02-15 03:09:17-07"
845,185,1,"2020-02-15 03:09:17-07"
846,185,1,"2020-02-15 03:09:17-07"
847,186,1,"2020-02-15 03:09:17-07"
848,186,1,"2020-02-15 03:09:17-07"
849,186,2,"2020-02-15 03:09:17-07"
850,186,2,"2020-02-15 03:09:17-07"
851,187,2,"2020-02-15 03:09:17-07"
852,187,2,"2020-02-15 03:09:17-07"
853,187,2,"2020-02-15 03:09:17-07"
854,188,1,"2020-02-15 03:09:17-07"
855,188,1,"2020-02-15 03:09:17-07"
856,188,1,"2020-02-15 03:09:17-07"
857,189,1,"2020-02-15 03:09:17-07"
858,189,1,"2020-02-15 03:09:17-07"
859,189,2,"2020-02-15 03:09:17-07"
860,189,2,"2020-02-15 03:09:17-07"
861,189,2,"2020-02-15 03:09:17-07"
862,189,2,"2020-02-15 03:09:17-07"
863,190,2,"2020-02-15 03:09:17-07"
864,190,2,"2020-02-15 03:09:17-07"
865,190,2,"2020-02-15 03:09:17-07"
866,190,2,"2020-02-15 03:09:17-07"
867,191,1,"2020-02-15 03:09:17-07"
868,191,1,"2020-02-15 03:09:17-07"
869,191,1,"2020-02-15 03:09:17-07"
870,191,2,"2020-02-15 03:09:17-07"
871,191,2,"2020-02-15 03:09:17-07"
872,191,2,"2020-02-15 03:09:17-07"
873,193,1,"2020-02-15 03:09:17-07"
874,193,1,"2020-02-15 03:09:17-07"
875,193,1,"2020-02-15 03:09:17-07"
876,193,1,"2020-02-15 03:09:17-07"
877,193,2,"2020-02-15 03:09:17-07"
878,193,2,"2020-02-15 03:09:17-07"
879,193,2,"2020-02-15 03:09:17-07"
880,193,2,"2020-02-15 03:09:17-07"
881,194,1,"2020-02-15 03:09:17-07"
882,194,1,"2020-02-15 03:09:17-07"
883,194,2,"2020-02-15 03:09:17-07"
884,194,2,"2020-02-15 03:09:17-07"
885,196,1,"2020-02-15 03:09:17-07"
886,196,1,"2020-02-15 03:09:17-07"
887,197,1,"2020-02-15 03:09:17-07"
888,197,1,"2020-02-15 03:09:17-07"
889,199,1,"2020-02-15 03:09:17-07"
890,199,1,"2020-02-15 03:09:17-07"
891,199,1,"2020-02-15 03:09:17-07"
892,199,1,"2020-02-15 03:09:17-07"
893,199,2,"2020-02-15 03:09:17-07"
894,199,2,"2020-02-15 03:09:17-07"
895,199,2,"2020-02-15 03:09:17-07"
896,199,2,"2020-02-15 03:09:17-07"
897,200,1,"2020-02-15 03:09:17-07"
898,200,1,"2020-02-15 03:09:17-07"
899,200,1,"2020-02-15 03:09:17-07"
900,200,1,"2020-02-15 03:09:17-07"
901,200,2,"2020-02-15 03:09:17-07"
902,200,2,"2020-02-15 03:09:17-07"
903,200,2,"2020-02-15 03:09:17-07"
904,200,2,"2020-02-15 03:09:17-07"
905,201,1,"2020-02-15 03:09:17-07"
906,201,1,"2020-02-15 03:09:17-07"
907,201,1,"2020-02-15 03:09:17-07"
908,201,1,"2020-02-15 03:09:17-07"
909,202,1,"2020-02-15 03:09:17-07"
910,202,1,"2020-02-15 03:09:17-07"
911,202,1,"2020-02-15 03:09:17-07"
912,203,2,"2020-02-15 03:09:17-07"
913,203,2,"2020-02-15 03:09:17-07"
914,203,2,"2020-02-15 03:09:17-07"
915,203,2,"2020-02-15 03:09:17-07"
916,204,1,"2020-02-15 03:09:17-07"
917,204,1,"2020-02-15 03:09:17-07"
918,204,1,"2020-02-15 03:09:17-07"
919,204,1,"2020-02-15 03:09:17-07"
920,204,2,"2020-02-15 03:09:17-07"
921,204,2,"2020-02-15 03:09:17-07"
922,205,1,"2020-02-15 03:09:17-07"
923,205,1,"2020-02-15 03:09:17-07"
924,205,1,"2020-02-15 03:09:17-07"
925,205,1,"2020-02-15 03:09:17-07"
926,206,1,"2020-02-15 03:09:17-07"
927,206,1,"2020-02-15 03:09:17-07"
928,206,1,"2020-02-15 03:09:17-07"
929,206,1,"2020-02-15 03:09:17-07"
930,206,2,"2020-02-15 03:09:17-07"
931,206,2,"2020-02-15 03:09:17-07"
932,206,2,"2020-02-15 03:09:17-07"
933,206,2,"2020-02-15 03:09:17-07"
934,207,1,"2020-02-15 03:09:17-07"
935,207,1,"2020-02-15 03:09:17-07"
936,207,1,"2020-02-15 03:09:17-07"
937,207,1,"2020-02-15 03:09:17-07"
938,208,1,"2020-02-15 03:09:17-07"
939,208,1,"2020-02-15 03:09:17-07"
940,208,1,"2020-02-15 03:09:17-07"
941,209,1,"2020-02-15 03:09:17-07"
942,209,1,"2020-02-15 03:09:17-07"
943,209,1,"2020-02-15 03:09:17-07"
944,209,1,"2020-02-15 03:09:17-07"
945,210,2,"2020-02-15 03:09:17-07"
946,210,2,"2020-02-15 03:09:17-07"
947,210,2,"2020-02-15 03:09:17-07"
948,211,1,"2020-02-15 03:09:17-07"
949,211,1,"2020-02-15 03:09:17-07"
950,212,1,"2020-02-15 03:09:17-07"
951,212,1,"2020-02-15 03:09:17-07"
952,212,1,"2020-02-15 03:09:17-07"
953,212,2,"2020-02-15 03:09:17-07"
954,212,2,"2020-02-15 03:09:17-07"
955,213,1,"2020-02-15 03:09:17-07"
956,213,1,"2020-02-15 03:09:17-07"
957,213,1,"2020-02-15 03:09:17-07"
958,213,1,"2020-02-15 03:09:17-07"
959,214,2,"2020-02-15 03:09:17-07"
960,214,2,"2020-02-15 03:09:17-07"
961,214,2,"2020-02-15 03:09:17-07"
962,214,2,"2020-02-15 03:09:17-07"
963,215,1,"2020-02-15 03:09:17-07"
964,215,1,"2020-02-15 03:09:17-07"
965,215,1,"2020-02-15 03:09:17-07"
966,215,2,"2020-02-15 03:09:17-07"
967,215,2,"2020-02-15 03:09:17-07"
968,215,2,"2020-02-15 03:09:17-07"
969,216,1,"2020-02-15 03:09:17-07"
970,216,1,"2020-02-15 03:09:17-07"
971,216,2,"2020-02-15 03:09:17-07"
972,216,2,"2020-02-15 03:09:17-07"
973,216,2,"2020-02-15 03:09:17-07"
974,218,1,"2020-02-15 03:09:17-07"
975,218,1,"2020-02-15 03:09:17-07"
976,218,1,"2020-02-15 03:09:17-07"
977,218,1,"2020-02-15 03:09:17-07"
978,218,2,"2020-02-15 03:09:17-07"
979,218,2,"2020-02-15 03:09:17-07"
980,218,2,"2020-02-15 03:09:17-07"
981,219,1,"2020-02-15 03:09:17-07"
982,219,1,"2020-02-15 03:09:17-07"
983,219,1,"2020-02-15 03:09:17-07"
984,219,1,"2020-02-15 03:09:17-07"
985,220,1,"2020-02-15 03:09:17-07"
986,220,1,"2020-02-15 03:09:17-07"
987,220,1,"2020-02-15 03:09:17-07"
988,220,1,"2020-02-15 03:09:17-07"
989,220,2,"2020-02-15 03:09:17-07"
990,220,2,"2020-02-15 03:09:17-07"
991,220,2,"2020-02-15 03:09:17-07"
992,220,2,"2020-02-15 03:09:17-07"
993,222,1,"2020-02-15 03:09:17-07"
994,222,1,"2020-02-15 03:09:17-07"
995,222,2,"2020-02-15 03:09:17-07"
996,222,2,"2020-02-15 03:09:17-07"
997,222,2,"2020-02-15 03:09:17-07"
998,222,2,"2020-02-15 03:09:17-07"
999,223,2,"2020-02-15 03:09:17-07"
1000,223,2,"2020-02-15 03:09:17-07"
1001,224,1,"2020-02-15 03:09:17-07"
1002,224,1,"2020-02-15 03:09:17-07"
1003,225,1,"2020-02-15 03:09:17-07"
1004,225,1,"2020-02-15 03:09:17-07"
1005,225,1,"2020-02-15 03:09:17-07"
1006,226,1,"2020-02-15 03:09:17-07"
1007,226,1,"2020-02-15 03:09:17-07"
1008,226,2,"2020-02-15 03:09:17-07"
1009,226,2,"2020-02-15 03:09:17-07"
1010,226,2,"2020-02-15 03:09:17-07"
1011,227,1,"2020-02-15 03:09:17-07"
1012,227,1,"2020-02-15 03:09:17-07"
1013,227,1,"2020-02-15 03:09:17-07"
1014,227,2,"2020-02-15 03:09:17-07"
1015,227,2,"2020-02-15 03:09:17-07"
1016,228,1,"2020-02-15 03:09:17-07"
1017,228,1,"2020-02-15 03:09:17-07"
1018,228,1,"2020-02-15 03:09:17-07"
1019,228,2,"2020-02-15 03:09:17-07"
1020,228,2,"2020-02-15 03:09:17-07"
1021,228,2,"2020-02-15 03:09:17-07"
1022,228,2,"2020-02-15 03:09:17-07"
1023,229,1,"2020-02-15 03:09:17-07"
1024,229,1,"2020-02-15 03:09:17-07"
1025,229,2,"2020-02-15 03:09:17-07"
1026,229,2,"2020-02-15 03:09:17-07"
1027,230,1,"2020-02-15 03:09:17-07"
1028,230,1,"2020-02-15 03:09:17-07"
1029,231,1,"2020-02-15 03:09:17-07"
1030,231,1,"2020-02-15 03:09:17-07"
1031,231,1,"2020-02-15 03:09:17-07"
1032,231,1,"2020-02-15 03:09:17-07"
1033,231,2,"2020-02-15 03:09:17-07"
1034,231,2,"2020-02-15 03:09:17-07"
1035,231,2,"2020-02-15 03:09:17-07"
1036,231,2,"2020-02-15 03:09:17-07"
1037,232,1,"2020-02-15 03:09:17-07"
1038,232,1,"2020-02-15 03:09:17-07"
1039,232,1,"2020-02-15 03:09:17-07"
1040,232,2,"2020-02-15 03:09:17-07"
1041,232,2,"2020-02-15 03:09:17-07"
1042,233,1,"2020-02-15 03:09:17-07"
1043,233,1,"2020-02-15 03:09:17-07"
1044,233,1,"2020-02-15 03:09:17-07"
1045,233,1,"2020-02-15 03:09:17-07"
1046,233,2,"2020-02-15 03:09:17-07"
1047,233,2,"2020-02-15 03:09:17-07"
1048,234,1,"2020-02-15 03:09:17-07"
1049,234,1,"2020-02-15 03:09:17-07"
1050,234,1,"2020-02-15 03:09:17-07"
1051,234,1,"2020-02-15 03:09:17-07"
1052,234,2,"2020-02-15 03:09:17-07"
1053,234,2,"2020-02-15 03:09:17-07"
1054,234,2,"2020-02-15 03:09:17-07"
1055,235,1,"2020-02-15 03:09:17-07"
1056,235,1,"2020-02-15 03:09:17-07"
1057,235,2,"2020-02-15 03:09:17-07"
1058,235,2,"2020-02-15 03:09:17-07"
1059,235,2,"2020-02-15 03:09:17-07"
1060,235,2,"2020-02-15 03:09:17-07"
1061,236,2,"2020-02-15 03:09:17-07"
1062,236,2,"2020-02-15 03:09:17-07"
1063,236,2,"2020-02-15 03:09:17-07"
1064,236,2,"2020-02-15 03:09:17-07"
1065,237,1,"2020-02-15 03:09:17-07"
1066,237,1,"2020-02-15 03:09:17-07"
1067,238,1,"2020-02-15 03:09:17-07"
1068,238,1,"2020-02-15 03:09:17-07"
1069,239,1,"2020-02-15 03:09:17-07"
1070,239,1,"2020-02-15 03:09:17-07"
1071,239,1,"2020-02-15 03:09:17-07"
1072,239,1,"2020-02-15 03:09:17-07"
1073,239,2,"2020-02-15 03:09:17-07"
1074,239,2,"2020-02-15 03:09:17-07"
1075,239,2,"2020-02-15 03:09:17-07"
1076,239,2,"2020-02-15 03:09:17-07"
1077,240,2,"2020-02-15 03:09:17-07"
1078,240,2,"2020-02-15 03:09:17-07"
1079,240,2,"2020-02-15 03:09:17-07"
1080,241,1,"2020-02-15 03:09:17-07"
1081,241,1,"2020-02-15 03:09:17-07"
1082,241,1,"2020-02-15 03:09:17-07"
1083,241,1,"2020-02-15 03:09:17-07"
1084,242,1,"2020-02-15 03:09:17-07"
1085,242,1,"2020-02-15 03:09:17-07"
1086,242,2,"2020-02-15 03:09:17-07"
1087,242,2,"2020-02-15 03:09:17-07"
1088,242,2,"2020-02-15 03:09:17-07"
1089,243,1,"2020-02-15 03:09:17-07"
1090,243,1,"2020-02-15 03:09:17-07"
1091,243,2,"2020-02-15 03:09:17-07"
1092,243,2,"2020-02-15 03:09:17-07"
1093,243,2,"2020-02-15 03:09:17-07"
1094,243,2,"2020-02-15 03:09:17-07"
1095,244,1,"2020-02-15 03:09:17-07"
1096,244,1,"2020-02-15 03:09:17-07"
1097,244,1,"2020-02-15 03:09:17-07"
1098,244,1,"2020-02-15 03:09:17-07"
1099,244,2,"2020-02-15 03:09:17-07"
1100,244,2,"2020-02-15 03:09:17-07"
1101,244,2,"2020-02-15 03:09:17-07"
1102,245,1,"2020-02-15 03:09:17-07"
1103,245,1,"2020-02-15 03:09:17-07"
1104,245,1,"2020-02-15 03:09:17-07"
1105,245,2,"2020-02-15 03:09:17-07"
1106,245,2,"2020-02-15 03:09:17-07"
1107,245,2,"2020-02-15 03:09:17-07"
1108,245,2,"2020-02-15 03:09:17-07"
1109,246,2,"2020-02-15 03:09:17-07"
1110,246,2,"2020-02-15 03:09:17-07"
1111,246,2,"2020-02-15 03:09:17-07"
1112,247,1,"2020-02-15 03:09:17-07"
1113,247,1,"2020-02-15 03:09:17-07"
1114,247,1,"2020-02-15 03:09:17-07"
1115,247,2,"2020-02-15 03:09:17-07"
1116,247,2,"2020-02-15 03:09:17-07"
1117,247,2,"2020-02-15 03:09:17-07"
1118,247,2,"2020-02-15 03:09:17-07"
1119,248,2,"2020-02-15 03:09:17-07"
1120,248,2,"2020-02-15 03:09:17-07"
1121,249,1,"2020-02-15 03:09:17-07"
1122,249,1,"2020-02-15 03:09:17-07"
1123,249,2,"2020-02-15 03:09:17-07"
1124,249,2,"2020-02-15 03:09:17-07"
1125,249,2,"2020-02-15 03:09:17-07"
1126,249,2,"2020-02-15 03:09:17-07"
1127,250,2,"2020-02-15 03:09:17-07"
1128,250,2,"2020-02-15 03:09:17-07"
1129,250,2,"2020-02-15 03:09:17-07"
1130,250,2,"2020-02-15 03:09:17-07"
1131,251,1,"2020-02-15 03:09:17-07"
1132,251,1,"2020-02-15 03:09:17-07"
1133,251,2,"2020-02-15 03:09:17-07"
1134,251,2,"2020-02-15 03:09:17-07"
1135,251,2,"2020-02-15 03:09:17-07"
1136,252,1,"2020-02-15 03:09:17-07"
1137,252,1,"2020-02-15 03:09:17-07"
1138,252,1,"2020-02-15 03:09:17-07"
1139,252,2,"2020-02-15 03:09:17-07"
1140,252,2,"2020-02-15 03:09:17-07"
1141,252,2,"2020-02-15 03:09:17-07"
1142,253,1,"2020-02-15 03:09:17-07"
1143,253,1,"2020-02-15 03:09:17-07"
1144,253,1,"2020-02-15 03:09:17-07"
1145,253,1,"2020-02-15 03:09:17-07"
1146,253,2,"2020-02-15 03:09:17-07"
1147,253,2,"2020-02-15 03:09:17-07"
1148,254,1,"2020-02-15 03:09:17-07"
1149,254,1,"2020-02-15 03:09:17-07"
1150,254,2,"2020-02-15 03:09:17-07"
1151,254,2,"2020-02-15 03:09:17-07"
1152,254,2,"2020-02-15 03:09:17-07"
1153,255,1,"2020-02-15 03:09:17-07"
1154,255,1,"2020-02-15 03:09:17-07"
1155,255,1,"2020-02-15 03:09:17-07"
1156,255,1,"2020-02-15 03:09:17-07"
1157,255,2,"2020-02-15 03:09:17-07"
1158,255,2,"2020-02-15 03:09:17-07"
1159,256,2,"2020-02-15 03:09:17-07"
1160,256,2,"2020-02-15 03:09:17-07"
1161,256,2,"2020-02-15 03:09:17-07"
1162,257,2,"2020-02-15 03:09:17-07"
1163,257,2,"2020-02-15 03:09:17-07"
1164,257,2,"2020-02-15 03:09:17-07"
1165,258,2,"2020-02-15 03:09:17-07"
1166,258,2,"2020-02-15 03:09:17-07"
1167,258,2,"2020-02-15 03:09:17-07"
1168,258,2,"2020-02-15 03:09:17-07"
1169,259,1,"2020-02-15 03:09:17-07"
1170,259,1,"2020-02-15 03:09:17-07"
1171,260,2,"2020-02-15 03:09:17-07"
1172,260,2,"2020-02-15 03:09:17-07"
1173,260,2,"2020-02-15 03:09:17-07"
1174,260,2,"2020-02-15 03:09:17-07"
1175,261,1,"2020-02-15 03:09:17-07"
1176,261,1,"2020-02-15 03:09:17-07"
1177,262,2,"2020-02-15 03:09:17-07"
1178,262,2,"2020-02-15 03:09:17-07"
1179,263,1,"2020-02-15 03:09:17-07"
1180,263,1,"2020-02-15 03:09:17-07"
1181,263,1,"2020-02-15 03:09:17-07"
1182,263,1,"2020-02-15 03:09:17-07"
1183,263,2,"2020-02-15 03:09:17-07"
1184,263,2,"2020-02-15 03:09:17-07"
1185,263,2,"2020-02-15 03:09:17-07"
1186,264,2,"2020-02-15 03:09:17-07"
1187,264,2,"2020-02-15 03:09:17-07"
1188,265,1,"2020-02-15 03:09:17-07"
1189,265,1,"2020-02-15 03:09:17-07"
1190,265,1,"2020-02-15 03:09:17-07"
1191,265,1,"2020-02-15 03:09:17-07"
1192,266,1,"2020-02-15 03:09:17-07"
1193,266,1,"2020-02-15 03:09:17-07"
1194,266,1,"2020-02-15 03:09:17-07"
1195,266,1,"2020-02-15 03:09:17-07"
1196,266,2,"2020-02-15 03:09:17-07"
1197,266,2,"2020-02-15 03:09:17-07"
1198,266,2,"2020-02-15 03:09:17-07"
1199,266,2,"2020-02-15 03:09:17-07"
1200,267,1,"2020-02-15 03:09:17-07"
1201,267,1,"2020-02-15 03:09:17-07"
1202,267,1,"2020-02-15 03:09:17-07"
1203,267,1,"2020-02-15 03:09:17-07"
1204,267,2,"2020-02-15 03:09:17-07"
